drawdown_start,drawdown_end,duration,drawdown,index
2004-03-05,2004-03-10,5,-0.01911744292881332,000001.SS
2015-11-12,2015-11-16,4,-0.01910591318077034,000001.SS
2003-01-21,2003-01-22,1,-0.019101114262429893,000001.SS
2003-08-20,2003-08-26,6,-0.019100159177166075,000001.SS
2010-07-15,2010-07-19,4,-0.01904420657145369,000001.SS
2019-09-25,2019-09-27,2,-0.01903276386213439,000001.SS
2017-11-14,2017-11-20,6,-0.018931934092708352,000001.SS
2011-03-29,2011-04-01,3,-0.018895316327622917,000001.SS
2003-04-29,2003-04-30,1,-0.018801966178087673,000001.SS
2002-12-09,2002-12-12,3,-0.018795559599585288,000001.SS
2003-09-12,2003-09-16,4,-0.01874867624376779,000001.SS
2008-05-13,2008-05-14,1,-0.018745634826889707,000001.SS
2004-08-25,2004-08-31,6,-0.018729150742958573,000001.SS
2014-04-17,2014-04-22,5,-0.018722389456920778,000001.SS
2011-08-26,2011-08-31,5,-0.018630364982659974,000001.SS
2013-11-13,2013-11-14,1,-0.018597774656036115,000001.SS
2014-09-16,2014-09-17,1,-0.018542975110583542,000001.SS
2019-05-22,2019-05-24,2,-0.018485322713877855,000001.SS
2014-01-08,2014-01-14,6,-0.01846711035787225,000001.SS
2010-08-20,2010-08-24,4,-0.018397952709299708,000001.SS
2006-10-20,2006-10-24,4,-0.018353255839672313,000001.SS
2011-11-10,2011-11-11,1,-0.018303044875439867,000001.SS
2011-09-19,2011-09-20,1,-0.018273930798437046,000001.SS
2005-12-01,2005-12-06,5,-0.018260769575605202,000001.SS
2001-06-14,2001-06-15,1,-0.01817343977212338,000001.SS
2016-02-01,2016-02-02,1,-0.018128947752159022,000001.SS
2013-01-11,2013-01-14,3,-0.018127492294811674,000001.SS
2017-03-27,2017-03-31,4,-0.018123300258686505,000001.SS
2004-01-09,2004-01-12,3,-0.018122447921012516,000001.SS
2019-12-20,2019-12-24,4,-0.018075228712894936,000001.SS
2013-08-14,2013-08-19,5,-0.0179531631644653,000001.SS
2018-07-11,2018-07-12,1,-0.017947485223352596,000001.SS
2011-09-08,2011-09-14,6,-0.0179216389428695,000001.SS
2009-05-11,2009-05-12,1,-0.01779164699785476,000001.SS
2016-06-23,2016-06-27,4,-0.017726441876336166,000001.SS
2012-05-07,2012-05-10,3,-0.017711630037313898,000001.SS
2012-07-16,2012-07-17,1,-0.01766328439204076,000001.SS
2013-01-16,2013-01-18,2,-0.0176544561417752,000001.SS
2011-12-26,2011-12-28,2,-0.017615030993710517,000001.SS
2018-12-25,2018-12-28,3,-0.017534656583369227,000001.SS
2012-08-10,2012-08-14,4,-0.017532241371663433,000001.SS
2019-09-16,2019-09-18,2,-0.017526972876969398,000001.SS
2015-10-28,2015-10-29,1,-0.017521913332146578,000001.SS
2011-07-12,2011-07-13,1,-0.01746539501654204,000001.SS
2011-12-19,2011-12-23,4,-0.017376061412138887,000001.SS
2006-11-10,2006-11-14,4,-0.017371753701409715,000001.SS
2011-06-09,2011-06-10,1,-0.017364826074034258,000001.SS
2014-11-13,2014-11-20,7,-0.017335990731831837,000001.SS
2010-08-03,2010-08-04,1,-0.017325514395643202,000001.SS
2018-09-10,2018-09-13,3,-0.017303306109604066,000001.SS
2005-01-19,2005-01-21,2,-0.017289054801602727,000001.SS
2014-09-22,2014-09-23,1,-0.017287020948598353,000001.SS
2018-04-25,2018-04-27,2,-0.017285894803175453,000001.SS
2019-10-29,2019-11-01,3,-0.017260285904811948,000001.SS
2018-03-13,2018-03-19,6,-0.017163985529922803,000001.SS
2013-03-18,2013-03-19,1,-0.017135932816471,000001.SS
2012-02-07,2012-02-08,1,-0.0171184828206392,000001.SS
2002-04-11,2002-04-12,1,-0.017052087072030903,000001.SS
2015-12-04,2015-12-07,3,-0.016973664681054306,000001.SS
2008-05-29,2008-05-30,1,-0.016930746325477385,000001.SS
2008-11-11,2008-11-12,1,-0.01692007504024577,000001.SS
2002-05-20,2002-05-21,1,-0.01684489984094346,000001.SS
2004-11-04,2004-11-05,1,-0.016840455713848002,000001.SS
2011-01-10,2011-01-11,1,-0.016832076255438227,000001.SS
2012-05-23,2012-05-28,5,-0.01681996579151085,000001.SS
2019-11-20,2019-11-25,5,-0.0167293417684384,000001.SS
2009-07-21,2009-07-22,1,-0.016716595908669148,000001.SS
2007-08-29,2007-08-30,1,-0.016687235393066546,000001.SS
2010-06-07,2010-06-08,1,-0.016667408628386237,000001.SS
2015-04-20,2015-04-21,1,-0.016651047047127714,000001.SS
2007-03-05,2007-03-06,1,-0.01659421701831765,000001.SS
2004-03-02,2004-03-04,2,-0.01656395615134833,000001.SS
2001-03-23,2001-03-26,3,-0.016553334943865964,000001.SS
2016-03-24,2016-03-25,1,-0.016545250616892146,000001.SS
2010-07-13,2010-07-14,1,-0.016501389397179277,000001.SS
2001-08-30,2001-09-04,5,-0.016495737265794473,000001.SS
2014-03-26,2014-04-01,6,-0.016477928239568763,000001.SS
2013-07-12,2013-07-15,3,-0.01642816156055714,000001.SS
2003-11-27,2003-11-28,1,-0.016417810503982062,000001.SS
2006-09-22,2006-09-27,5,-0.01638152172782572,000001.SS
2015-09-25,2015-09-28,3,-0.016278926372306,000001.SS
2006-03-02,2006-03-03,1,-0.016271756187895076,000001.SS
2006-02-09,2006-02-10,1,-0.01622829543375092,000001.SS
2004-03-17,2004-03-19,2,-0.01620708901181973,000001.SS
2002-04-02,2002-04-03,1,-0.016187503364315108,000001.SS
2001-04-03,2001-04-05,2,-0.01618659844542694,000001.SS
2014-01-17,2014-01-21,4,-0.0161839520395759,000001.SS
2011-05-11,2011-05-13,2,-0.016144379470179385,000001.SS
2005-11-28,2005-11-30,2,-0.016141233790138796,000001.SS
2018-04-20,2018-04-24,4,-0.016071405861518603,000001.SS
2014-08-05,2014-08-08,3,-0.016064410729476147,000001.SS
2002-10-17,2002-10-18,1,-0.016053757834325954,000001.SS
2013-12-26,2013-12-27,1,-0.01604114461973,000001.SS
2008-09-23,2008-09-24,1,-0.01585271117957146,000001.SS
2016-04-15,2016-04-19,4,-0.015822059178930276,000001.SS
2008-07-25,2008-07-28,3,-0.015772887866119197,000001.SS
2003-04-16,2003-04-17,1,-0.015707478721824476,000001.SS
2014-03-19,2014-03-21,2,-0.015688038524228138,000001.SS
2005-10-28,2005-10-31,3,-0.01564951094713603,000001.SS
2002-03-26,2002-03-27,1,-0.015644244808150156,000001.SS
2005-02-17,2005-02-21,4,-0.01560260146985534,000001.SS
2004-09-01,2004-09-02,1,-0.01558877593352755,000001.SS
2010-09-08,2010-09-10,2,-0.015586809025289331,000001.SS
2018-12-14,2018-12-17,3,-0.015540528520289462,000001.SS
2016-05-17,2016-05-20,3,-0.015457432478259713,000001.SS
2012-11-13,2012-11-14,1,-0.01532500567615995,000001.SS
2001-08-02,2001-08-03,1,-0.01528087818735758,000001.SS
2014-08-25,2014-08-27,2,-0.015119745625557299,000001.SS
2002-05-22,2002-05-23,1,-0.015096953924434005,000001.SS
2010-05-19,2010-05-21,2,-0.015010014003283313,000001.SS
2012-01-30,2012-01-31,1,-0.014914339587645344,000001.SS
2007-06-14,2007-06-15,1,-0.014888677528622626,000001.SS
2002-04-22,2002-04-25,3,-0.014821055846561093,000001.SS
2003-03-25,2003-03-27,2,-0.014698437334750365,000001.SS
2012-05-18,2012-05-21,3,-0.014657574102185968,000001.SS
2005-10-10,2005-10-11,1,-0.014631075301293274,000001.SS
2004-08-18,2004-08-20,2,-0.014541133985919209,000001.SS
2017-07-17,2017-07-18,1,-0.014466365291422104,000001.SS
2001-08-16,2001-08-17,1,-0.014437038606533547,000001.SS
2005-04-27,2005-04-28,1,-0.014431253551175232,000001.SS
2012-08-15,2012-08-17,2,-0.014312265452145987,000001.SS
2003-05-20,2003-05-22,2,-0.014303941973037559,000001.SS
2012-09-25,2012-09-27,2,-0.014300556882688898,000001.SS
2002-05-24,2002-05-27,3,-0.014292033742409829,000001.SS
2011-03-15,2011-03-16,1,-0.014284251161061665,000001.SS
2014-04-15,2014-04-16,1,-0.014245324028671407,000001.SS
2019-02-14,2019-02-18,4,-0.014223298953284193,000001.SS
2009-07-07,2009-07-09,2,-0.014207404910249702,000001.SS
2018-03-28,2018-03-29,1,-0.014207164025052975,000001.SS
2011-06-02,2011-06-03,1,-0.0141916990338183,000001.SS
2013-02-26,2013-02-27,1,-0.014161882786280975,000001.SS
2015-09-10,2015-09-11,1,-0.014133069487737975,000001.SS
2012-01-18,2012-01-19,1,-0.014115421891523627,000001.SS
2002-09-20,2002-09-25,5,-0.01409543617099198,000001.SS
2010-11-09,2010-11-11,2,-0.014084850353867624,000001.SS
2011-01-24,2011-01-26,2,-0.014045254950227163,000001.SS
2012-03-20,2012-03-21,1,-0.014029124034606015,000001.SS
2001-12-05,2001-12-06,1,-0.014011918667683204,000001.SS
2019-07-16,2019-07-19,3,-0.013960283538937737,000001.SS
2017-04-24,2017-04-25,1,-0.013938150146205981,000001.SS
2009-03-11,2009-03-16,5,-0.013894281834299955,000001.SS
2004-10-25,2004-10-26,1,-0.013883968725668468,000001.SS
2018-06-21,2018-06-22,1,-0.013881618613233806,000001.SS
2006-06-13,2006-06-15,2,-0.013865687221029807,000001.SS
2014-10-16,2014-10-20,4,-0.013785636879391477,000001.SS
2017-12-04,2017-12-08,4,-0.013766842391983886,000001.SS
2016-07-29,2016-08-02,4,-0.013740627283948462,000001.SS
2003-01-29,2003-02-11,13,-0.013648412352956305,000001.SS
2009-07-10,2009-07-14,4,-0.013641597015680145,000001.SS
2014-05-13,2014-05-16,3,-0.013603507805321725,000001.SS
2002-09-16,2002-09-17,1,-0.013513032234026815,000001.SS
2005-08-12,2005-08-15,3,-0.013411883489625359,000001.SS
2006-09-01,2006-09-04,3,-0.01340931115107632,000001.SS
2018-11-29,2018-11-30,1,-0.013357236664372756,000001.SS
2013-05-13,2013-05-15,2,-0.013301565604954598,000001.SS
2012-06-06,2012-06-11,5,-0.013192582572167235,000001.SS
2013-03-25,2013-03-27,2,-0.01315551311747624,000001.SS
2019-07-02,2019-07-05,3,-0.013027199009046446,000001.SS
2018-09-14,2018-09-18,4,-0.012972948859296377,000001.SS
2006-12-21,2006-12-22,1,-0.012918434032457494,000001.SS
2019-07-22,2019-07-23,1,-0.0128944107278737,000001.SS
2018-08-08,2018-08-09,1,-0.012865544318710686,000001.SS
2013-01-24,2013-01-28,4,-0.012858056366996305,000001.SS
2005-06-21,2005-06-22,1,-0.012831786960375017,000001.SS
2013-05-22,2013-05-24,2,-0.01278968995009142,000001.SS
2010-04-07,2010-04-09,2,-0.012696666497868922,000001.SS
2009-04-16,2009-04-20,4,-0.012675276519914184,000001.SS
2017-12-12,2017-12-13,1,-0.012613357697682147,000001.SS
2016-02-05,2016-02-16,11,-0.01260249894361497,000001.SS
2008-07-04,2008-07-07,3,-0.012598622625453576,000001.SS
2014-07-09,2014-07-11,2,-0.012596293122702513,000001.SS
2014-10-10,2014-10-15,5,-0.012590226149883468,000001.SS
2015-04-15,2015-04-16,1,-0.012585652038660192,000001.SS
2018-07-25,2018-07-31,6,-0.012574518608653011,000001.SS
2012-07-04,2012-07-06,2,-0.012498846332851114,000001.SS
2012-08-29,2012-09-03,5,-0.012483753071176381,000001.SS
2010-03-25,2010-03-26,1,-0.012464354433675695,000001.SS
2010-05-04,2010-05-05,1,-0.012462268460415411,000001.SS
2014-05-29,2014-06-05,7,-0.012444430831856854,000001.SS
2010-08-12,2010-08-13,1,-0.012433423520728598,000001.SS
2001-06-27,2001-07-03,6,-0.012380308483994143,000001.SS
2004-08-23,2004-08-24,1,-0.012316971153319237,000001.SS
2008-02-15,2008-02-18,3,-0.01227204955941923,000001.SS
2003-12-29,2003-12-30,1,-0.012261221186860303,000001.SS
2006-11-08,2006-11-09,1,-0.012166705409971185,000001.SS
2019-11-27,2019-12-02,5,-0.012083287291911696,000001.SS
2006-04-24,2006-04-26,2,-0.012077010870322862,000001.SS
2012-03-22,2012-03-26,4,-0.012061766107685803,000001.SS
2004-12-07,2004-12-08,1,-0.012005338164928344,000001.SS
2008-05-09,2008-05-12,3,-0.0119953751370443,000001.SS
2019-01-02,2019-01-04,2,-0.01197950213471565,000001.SS
2018-04-02,2018-04-09,7,-0.011945542509131215,000001.SS
2019-01-22,2019-01-23,1,-0.011941265520323348,000001.SS
2018-05-16,2018-05-18,2,-0.0119369571650782,000001.SS
2012-07-30,2012-08-01,2,-0.011910382161595741,000001.SS
2016-12-14,2016-12-16,2,-0.011896111629584686,000001.SS
2010-02-22,2010-02-24,2,-0.01183929205185728,000001.SS
2019-08-26,2019-08-27,1,-0.011824352983494248,000001.SS
2015-03-05,2015-03-09,4,-0.011804288038306424,000001.SS
2006-10-16,2006-10-18,2,-0.011717392414489913,000001.SS
2003-09-17,2003-09-18,1,-0.011715156451820582,000001.SS
2011-03-17,2011-03-18,1,-0.011564519172083568,000001.SS
2006-11-24,2006-11-29,5,-0.011527684227593728,000001.SS
2001-01-08,2001-01-10,2,-0.011495862859861273,000001.SS
2006-08-17,2006-08-21,4,-0.011471167222556542,000001.SS
2010-12-15,2010-12-21,6,-0.01145042008688862,000001.SS
2015-04-28,2015-04-29,1,-0.011434024980997652,000001.SS
2003-12-15,2003-12-18,3,-0.011423753846460384,000001.SS
2009-09-16,2009-09-17,1,-0.011340451860091942,000001.SS
2002-04-15,2002-04-17,2,-0.01133311289879509,000001.SS
2003-05-27,2003-05-29,2,-0.011286402883471,000001.SS
2010-08-31,2010-09-02,2,-0.011286192176040433,000001.SS
2011-06-29,2011-06-30,1,-0.011258635348705864,000001.SS
2017-12-14,2017-12-18,4,-0.011207541545459197,000001.SS
2013-04-01,2013-04-09,8,-0.011201713446186343,000001.SS
2004-08-05,2004-08-06,1,-0.011134363481804695,000001.SS
2003-12-05,2003-12-09,4,-0.011126590412716353,000001.SS
2002-07-01,2002-07-02,1,-0.011116294412768844,000001.SS
2005-05-16,2005-05-17,1,-0.01109930673627162,000001.SS
2001-02-14,2001-02-19,5,-0.010984089945029807,000001.SS
2003-11-21,2003-11-24,3,-0.01097787310275849,000001.SS
2015-12-10,2015-12-14,4,-0.010955856938690554,000001.SS
2003-08-08,2003-08-11,3,-0.0109415680853853,000001.SS
2003-11-17,2003-11-19,2,-0.010909555488969486,000001.SS
2002-06-19,2002-06-20,1,-0.010877742814725764,000001.SS
2012-02-01,2012-02-02,1,-0.010815327700930974,000001.SS
2015-12-23,2015-12-25,2,-0.010803360759089534,000001.SS
2009-10-21,2009-10-23,2,-0.010760798983361311,000001.SS
2015-08-11,2015-08-13,2,-0.010716893354601248,000001.SS
2001-06-07,2001-06-12,5,-0.0107084945107524,000001.SS
2014-03-04,2014-03-06,2,-0.01069341676770084,000001.SS
2019-06-25,2019-06-27,2,-0.01068518552630771,000001.SS
2015-11-17,2015-11-19,2,-0.01067717151905421,000001.SS
2013-11-21,2013-11-27,6,-0.010672046741838076,000001.SS
2014-05-19,2014-05-20,1,-0.010632967214662751,000001.SS
2009-03-03,2009-03-04,1,-0.010628456490662297,000001.SS
2012-02-29,2012-03-02,2,-0.01059999197754759,000001.SS
2002-07-31,2002-08-01,1,-0.010540095838404217,000001.SS
2001-10-30,2001-10-31,1,-0.010523136188231415,000001.SS
2004-11-17,2004-11-18,1,-0.010508590769578635,000001.SS
2012-09-04,2012-09-06,2,-0.010503732235913665,000001.SS
2001-04-20,2001-04-24,4,-0.010427787590784172,000001.SS
2012-12-03,2012-12-04,1,-0.01038387518545538,000001.SS
2002-07-04,2002-07-05,1,-0.010380930542834467,000001.SS
2014-01-27,2014-01-28,1,-0.010373304730790331,000001.SS
2015-03-31,2015-04-01,1,-0.010317564645920756,000001.SS
2012-12-13,2012-12-14,1,-0.010308147771277549,000001.SS
2004-08-16,2004-08-17,1,-0.01029077282092516,000001.SS
2010-01-04,2010-01-05,1,-0.010290189825853288,000001.SS
2012-04-16,2012-04-18,2,-0.01025690106602414,000001.SS
2016-05-24,2016-05-26,2,-0.010121354502306026,000001.SS
2016-11-30,2016-12-01,1,-0.010119936397899692,000001.SS
2016-10-26,2016-11-01,6,-0.010091101714500955,000001.SS
2005-01-06,2005-01-07,1,-0.01009089457720169,000001.SS
2019-01-28,2019-01-31,3,-0.010068234006297512,000001.SS
2011-01-05,2011-01-07,2,-0.010020681117394297,000001.SS
2012-06-14,2012-06-15,1,-0.010008086816574944,000001.SS
2002-04-18,2002-04-19,1,-0.009985681187263349,000001.SS
2019-06-14,2019-06-17,3,-0.00998164608508267,000001.SS
2019-09-23,2019-09-24,1,-0.009865328535392468,000001.SS
2003-12-31,2004-01-02,2,-0.00978401119915354,000001.SS
2011-11-07,2011-11-09,2,-0.009745006316550061,000001.SS
2006-05-31,2006-06-01,1,-0.009741006862503747,000001.SS
2017-03-17,2017-03-20,3,-0.009726193788010679,000001.SS
2010-10-21,2010-10-25,4,-0.009689173487897064,000001.SS
2016-07-07,2016-07-11,4,-0.009678316064450892,000001.SS
2003-02-17,2003-02-19,2,-0.009677054134926697,000001.SS
2012-07-25,2012-07-27,2,-0.00963601615328754,000001.SS
2013-10-10,2013-10-11,1,-0.009511987069376185,000001.SS
2017-11-27,2017-11-28,1,-0.009508993850169175,000001.SS
2016-12-23,2016-12-26,3,-0.009454211024860213,000001.SS
2011-08-02,2011-08-04,2,-0.009442107406933234,000001.SS
2015-10-14,2015-10-15,1,-0.009437431442948485,000001.SS
2015-04-09,2015-04-10,1,-0.009419274784872776,000001.SS
2011-02-18,2011-02-21,3,-0.009370368362224256,000001.SS
2006-07-04,2006-07-05,1,-0.00935744607731862,000001.SS
2017-05-22,2017-05-24,2,-0.00932610645414352,000001.SS
2017-08-02,2017-08-07,5,-0.009301782537566349,000001.SS
2019-09-30,2019-10-08,8,-0.009286821520416806,000001.SS
2019-03-28,2019-03-29,1,-0.009274585325997509,000001.SS
2017-12-27,2017-12-28,1,-0.009262530941620216,000001.SS
2002-03-22,2002-03-25,3,-0.00917712965651087,000001.SS
2002-08-23,2002-08-27,4,-0.009164590590414039,000001.SS
2017-03-08,2017-03-13,5,-0.009148121060461825,000001.SS
2003-06-03,2003-06-04,1,-0.009147711263286024,000001.SS
2012-04-09,2012-04-10,1,-0.009088770006183149,000001.SS
2017-05-10,2017-05-11,1,-0.00908750151049163,000001.SS
2017-09-14,2017-09-18,4,-0.009054944685709932,000001.SS
2009-05-14,2009-05-15,1,-0.009045520026538483,000001.SS
2003-01-10,2003-01-13,3,-0.009044259621067514,000001.SS
2007-12-28,2008-01-02,5,-0.008994698339715142,000001.SS
2011-02-09,2011-02-10,1,-0.008974202139128735,000001.SS
2014-05-07,2014-05-08,1,-0.008932445070627817,000001.SS
2016-04-27,2016-05-03,6,-0.008929896887447062,000001.SS
2009-06-04,2009-06-08,4,-0.008925125131995917,000001.SS
2001-11-12,2001-11-14,2,-0.008899595047869377,000001.SS
2006-06-02,2006-06-05,3,-0.008863008791422052,000001.SS
2017-03-02,2017-03-06,4,-0.008861245053455372,000001.SS
2013-10-31,2013-11-01,1,-0.008801248419554332,000001.SS
2016-07-22,2016-07-25,3,-0.008693898315577967,000001.SS
2005-11-03,2005-11-04,1,-0.008691023525724671,000001.SS
2016-07-18,2016-07-21,3,-0.00867272592219205,000001.SS
2012-10-23,2012-10-24,1,-0.008659964033241829,000001.SS
2017-02-17,2017-02-20,3,-0.008601292664220895,000001.SS
2018-11-14,2018-11-15,1,-0.008599876067402193,000001.SS
2002-11-18,2002-11-19,1,-0.008544812299940583,000001.SS
2016-12-27,2016-12-30,3,-0.008499204870107881,000001.SS
2001-05-25,2001-05-29,4,-0.008478459439723616,000001.SS
2004-02-06,2004-02-09,3,-0.008477277721806035,000001.SS
2005-07-13,2005-07-14,1,-0.008450952492795056,000001.SS
2004-07-07,2004-07-08,1,-0.008414241239931985,000001.SS
2015-03-25,2015-03-26,1,-0.008381630452774907,000001.SS
2006-03-30,2006-03-31,1,-0.00837943001962036,000001.SS
2010-06-10,2010-06-11,1,-0.008308048300319884,000001.SS
2008-07-22,2008-07-24,2,-0.008281053844692283,000001.SS
2009-05-26,2009-05-27,1,-0.008280640506100133,000001.SS
2014-01-30,2014-02-07,8,-0.00827858706350087,000001.SS
2005-08-16,2005-08-17,1,-0.008263152562959463,000001.SS
2018-12-10,2018-12-11,1,-0.008243463718897972,000001.SS
2016-02-23,2016-02-24,1,-0.008212633589313999,000001.SS
2005-02-03,2005-02-04,1,-0.008204890665491203,000001.SS
2003-10-20,2003-10-21,1,-0.008152997645328081,000001.SS
2012-10-11,2012-10-12,1,-0.008119375661981341,000001.SS
2002-06-10,2002-06-11,1,-0.00809170507906093,000001.SS
2011-07-28,2011-08-01,4,-0.008034230448959189,000001.SS
2008-02-28,2008-02-29,1,-0.00803200035251084,000001.SS
2001-08-14,2001-08-15,1,-0.0080214728328157,000001.SS
2010-07-05,2010-07-06,1,-0.008017469451542133,000001.SS
2006-01-11,2006-01-12,1,-0.007898137939668254,000001.SS
2015-04-30,2015-05-04,4,-0.00787214083996399,000001.SS
2011-07-06,2011-07-08,2,-0.007858772128096908,000001.SS
2007-07-10,2007-07-11,1,-0.007836725621268924,000001.SS
2017-10-30,2017-10-31,1,-0.007808987226737295,000001.SS
2002-08-28,2002-09-02,5,-0.007796536134710726,000001.SS
2006-04-20,2006-04-21,1,-0.007794214418671305,000001.SS
2006-12-06,2006-12-07,1,-0.007734803502595249,000001.SS
2014-02-18,2014-02-19,1,-0.0077152489477163595,000001.SS
2011-05-16,2011-05-17,1,-0.0077092297728371525,000001.SS
2017-02-27,2017-02-28,1,-0.0076729027007338075,000001.SS
2012-09-13,2012-09-14,1,-0.007664523550828587,000001.SS
2012-04-23,2012-04-24,1,-0.007651025342673537,000001.SS
2016-08-10,2016-08-12,2,-0.007633291450946494,000001.SS
2013-08-07,2013-08-09,2,-0.007624168726988189,000001.SS
2005-06-23,2005-06-24,1,-0.0076171867806255344,000001.SS
2003-12-19,2003-12-22,3,-0.007616749776565043,000001.SS
2005-12-30,2006-01-04,5,-0.007583653222103756,000001.SS
2010-11-02,2010-11-04,2,-0.007563111978116574,000001.SS
2002-08-15,2002-08-16,1,-0.007560166665596114,000001.SS
2016-08-22,2016-08-23,1,-0.007552217938213241,000001.SS
2009-02-11,2009-02-13,2,-0.007550279855369994,000001.SS
2005-08-23,2005-08-24,1,-0.007513336945334234,000001.SS
2013-08-22,2013-08-26,4,-0.007499757881832161,000001.SS
2014-04-03,2014-04-04,1,-0.007479569205770849,000001.SS
2016-10-17,2016-10-18,1,-0.0074455213197549,000001.SS
2014-08-01,2014-08-04,3,-0.007440173450991683,000001.SS
2014-08-14,2014-08-15,1,-0.007437634748279012,000001.SS
2014-03-14,2014-03-17,3,-0.007369997158873769,000001.SS
2017-06-14,2017-06-15,1,-0.007368651965599025,000001.SS
2017-05-17,2017-05-19,2,-0.007352431157661095,000001.SS
2010-06-03,2010-06-04,1,-0.007351985461680681,000001.SS
2009-09-10,2009-09-11,1,-0.007308318366427744,000001.SS
2012-05-30,2012-06-01,2,-0.007297493754863016,000001.SS
2012-11-22,2012-11-23,1,-0.007297046945276085,000001.SS
2011-11-25,2011-11-28,3,-0.007280757232395272,000001.SS
2017-09-21,2017-09-26,5,-0.007280640309539366,000001.SS
2016-09-01,2016-09-02,1,-0.007242516057442492,000001.SS
2007-03-16,2007-03-19,3,-0.007240122466831899,000001.SS
2001-05-22,2001-05-24,2,-0.007238715463785436,000001.SS
2003-09-22,2003-09-23,1,-0.007185965691127186,000001.SS
2009-01-23,2009-02-02,10,-0.007180577823820776,000001.SS
2017-11-02,2017-11-06,4,-0.007143651936875913,000001.SS
2014-07-16,2014-07-18,2,-0.007142669873571638,000001.SS
2019-08-09,2019-08-12,3,-0.007136499487566447,000001.SS
2019-01-14,2019-01-15,1,-0.007124541459759324,000001.SS
2003-04-02,2003-04-04,2,-0.0071102838215907965,000001.SS
2018-08-22,2018-08-23,1,-0.007079481904633082,000001.SS
